placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,wednesday,thursday,friday,saturday,saturday_open,saturday_close,sunday,sunday_open,sunday_close,monday,tuesday,currentStatus,imgUrl,isClaimed,latitude,longitude,query,timestamp,pricing,info,isBlackOwned
https://www.google.com/maps/place/T%27Days+Jerk/data=!4m7!3m6!1s0x66f4badc548b0889:0x7e1f1aa7520ab782!8m2!3d39.7226507!4d-86.1574742!16s%2Fg%2F11q4c42tsk!19sChIJiQiLVNy69GYRgrcKUqcaH34,T'Days Jerk,4.4,12,Mobile caterer,,"36 E Troy Ave, Indianapolis, IN 46225, United States","PRFV+32 Indianapolis, Indiana, USA",http://tdaysjerk.com/,+1 317-991-6741,,,,,#VALUE!,#VALUE!,,#VALUE!,#VALUE!,,,,https://lh5.googleusercontent.com/p/AF1QipNarI6FF_v6EXhTE_qZ2E6Axxt8HvaVK9t7fXpG=w408-h271-k-no,TRUE,39.7226875,-86.1574375,"https://www.google.com/maps/search/food+trucks+in+indianapolis/@40.0933878,-86.3872229,8z/data=!4m2!2m1!6e5?entry=ttu",2023-10-12T01:17:53.725Z,$,,TRUE
https://www.google.com/maps/place/Indy%27s+Kitchen/data=!4m7!3m6!1s0x886b511a284bd35d:0x9e88f71b3c37f5fd!8m2!3d39.8026631!4d-86.1499074!16s%2Fg%2F1thqblqg!19sChIJXdNLKBpRa4gR_fU3PBv3iJ4,Indy's Kitchen,4.4,34,Restaurant,Â· Dine-in Â· Takeout Â· Delivery,"2442 Central Ave, Indianapolis, IN 46205, United States","RV32+32 Indianapolis, Indiana, USA",http://www.indyskitchen.com/,+1 317-426-2996,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,#VALUE!,#VALUE!,Open 24 hours,#VALUE!,#VALUE!,Open 24 hours,Open 24 hours,Open now,https://lh5.googleusercontent.com/p/AF1QipOmKLRRXeg78hYsjNV5QLKpfBoWeo3ReNLSNZ9o=w426-h240-k-no,TRUE,39.8026875,-86.1499375,"https://www.google.com/maps/search/food+trucks+in+indianapolis/@40.0933878,-86.3872229,8z/data=!4m2!2m1!6e5?entry=ttu",2023-10-12T01:20:06.889Z,$,,
https://www.google.com/maps/place/J+%26+J+A+Taste+Of+Home+Catering/data=!4m7!3m6!1s0x886b51c13dfc138d:0x1c2798d9ce7d8816!8m2!3d39.8096141!4d-86.1106197!16s%2Fg%2F11c5r0tmfr!19sChIJjRP8PcFRa4gRFoh9ztmYJxw,J & J A Taste Of Home Catering,4.4,5,Caterer,,"2933 Lasalle St, Indianapolis, IN 46218, United States","RV5Q+RQ Indianapolis, Indiana, USA",,+1 317-459-0916,9 am - 6 pm,9 am - 6 pm,9 am - 6 pm,11 am - 3 pm,11:00,15:00,Closed,#VALUE!,#VALUE!,9 a.m. - 6 p.m.,9 a.m. - 6 p.m.,Closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9bdNcaKVtH9rMvdW2PHmXw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=86.30266&pitch=0&thumbfov=100,FALSE,39.8095625,-86.1105625,"https://www.google.com/maps/search/food+trucks+in+indianapolis/@40.0933878,-86.3872229,8z/data=!4m2!2m1!6e5?entry=ttu",2023-10-12T01:20:20.553Z,,,
https://www.google.com/maps/place/BB%26B+Bread+Truck/data=!4m7!3m6!1s0x886b51cf5c8eca89:0xe5741e58f6adbb51!8m2!3d39.8092199!4d-86.1582507!16s%2Fg%2F11p3k5y8h1!19sChIJicqOXM9Ra4gRUbut9lgedOU,BB&B Bread Truck,4.4,28,Bakery,Â· Takeout Â· Delivery,"2960 N Meridian St, Indianapolis, IN 46208, United States","RR5R+MM Indianapolis, Indiana, USA",http://www.booksbourbonbacon.com/bread,+1 317-730-4778,,,,,#VALUE!,#VALUE!,,#VALUE!,#VALUE!,,,,https://lh5.googleusercontent.com/p/AF1QipOCVz_MEwtnb8amiamwq76fcBUs92oVdHoDZKvB=w408-h544-k-no,TRUE,39.8091875,-86.1583125,"https://www.google.com/maps/search/food+trucks+in+indianapolis/@40.0933878,-86.3872229,8z/data=!4m2!2m1!6e5?entry=ttu",2023-10-12T01:20:24.972Z,,,
https://www.google.com/maps/place/Mi+Lindo+P%C3%A9njamo+-+Food+Truck/data=!4m7!3m6!1s0x886b55496ec7ff1b:0x9be6d94cb4a52062!8m2!3d39.8975427!4d-86.2164525!16s%2Fg%2F11hmc4c27t!19sChIJG__HbklVa4gRYiCltEzZ5ps,Mi Lindo PÃ©njamo - Food Truck,4.5,26,Taco restaurant,Â· Dine-in Â· Takeout,"7910 Michigan Rd, Indianapolis, IN 46268, United States","VQXM+2C Indianapolis, Indiana, USA",https://store.kahero.co/milindopenjamo,+1 317-431-4439,7:30 pm - 12 am,7:30 pm - 12 am,7:30 pm - 12 am,Closed,#VALUE!,#VALUE!,Closed,#VALUE!,#VALUE!,Closed,7:30 p.m. - 12 a.m.,Open now,https://lh5.googleusercontent.com/p/AF1Qipm3amhiWt-l0_3BCk3VhjYpuJhGc8QJdZSNMHL1=w408-h544-k-no,TRUE,39.8975625,-86.2164375,"https://www.google.com/maps/search/food+trucks+in+indianapolis/@40.0933878,-86.3872229,8z/data=!4m2!2m1!6e5?entry=ttu",2023-10-12T01:14:55.257Z,,,
https://www.google.com/maps/place/Tortas+Guicho+Food+Truck/data=!4m7!3m6!1s0x886b509c9f454eed:0xe285dd073731d216!8m2!3d39.7615107!4d-86.1490233!16s%2Fg%2F1tm0ck4d!19sChIJ7U5Fn5xQa4gRFtIxNwfdheI,Tortas Guicho Food Truck,4.5,330,Mexican restaurant,"Funky Mexican food truck turning out an eclectic menu of tortas, tacos & tamales. Â· Dine-in Â· Takeout Â· Delivery","S. East St and, Fletcher Ave, Indianapolis, IN 46204, United States","QV62+J9 Indianapolis, Indiana, USA",,+1 317-646-2502,8 am - 2 pm,8 am - 2 pm,8 am - 2 pm,Closed,#VALUE!,#VALUE!,Closed,#VALUE!,#VALUE!,8 a.m. - 2 p.m.,8 a.m. - 2 p.m.,Closed,https://lh5.googleusercontent.com/p/AF1QipN94BxHfPTpngdQU65_GsvUT0uUF6BO8m4NnQ46=w408-h408-k-no,TRUE,39.7615625,-86.1490625,"https://www.google.com/maps/search/food+trucks+in+indianapolis/@40.0933878,-86.3872229,8z/data=!4m2!2m1!6e5?entry=ttu",2023-10-12T01:15:52.415Z,$,,
https://www.google.com/maps/place/Taste+of+Manila+Food+Truck/data=!4m7!3m6!1s0x26947999813acb55:0xea8ffa5d729dab73!8m2!3d39.76652!4d-86.4412135!16s%2Fg%2F11rtdcpkmx!19sChIJVcs6gZl5lCYRc6udcl36j-o,Taste of Manila Food Truck,4.5,16,Mobile caterer,,,,https://www.facebook.com/TasteofManila,+1 317-629-5616,,,,,#VALUE!,#VALUE!,,#VALUE!,#VALUE!,,,,https://lh5.googleusercontent.com/p/AF1Qipm5j8a_srtKe6fXyIo8sUTb6CtuMaod_Y6rG2J5=w408-h408-k-no,TRUE,,,"https://www.google.com/maps/search/food+trucks+in+indianapolis/@40.0933878,-86.3872229,8z/data=!4m2!2m1!6e5?entry=ttu",2023-10-12T01:16:16.860Z,,,
https://www.google.com/maps/place/Restaurante+Oaxaca/data=!4m7!3m6!1s0x886b576eea8f7777:0x223d96a249158ed0!8m2!3d39.8236215!4d-86.2466267!16s%2Fg%2F11h_12zj5k!19sChIJd3eP6m5Xa4gR0I4VSaKWPSI,Restaurante Oaxaca,4.5,142,Mexican restaurant,Â· Dine-in Â· Drive-through Â· Delivery,"5101 W 38th St, Indianapolis, IN 46224, United States","RQF3+C8 Indianapolis, Indiana, USA",,+1 317-490-2429,6 pm - 2 am,6 pm - 2 am,4 pm - 4 am,4 pm - 4 am,16:00,4:00,Closed,#VALUE!,#VALUE!,6 p.m. - 2 a.m.,6 p.m. - 2 a.m.,Open now,https://lh5.googleusercontent.com/p/AF1QipO01PKI8tDJUOA5ugMK2OxfbhcgkzGNSAu18fRQ=w408-h544-k-no,TRUE,39.8235625,-86.2466875,"https://www.google.com/maps/search/food+trucks+in+indianapolis/@40.0933878,-86.3872229,8z/data=!4m2!2m1!6e5?entry=ttu",2023-10-12T01:16:47.753Z,,,
https://www.google.com/maps/place/Dogs+to+Go+by+Uncle+Zo/data=!4m7!3m6!1s0x886b5731850888d9:0xb939a2bf075f5fe8!8m2!3d39.7805216!4d-86.2160182!16s%2Fg%2F11hm3bwsbv!19sChIJ2YgIhTFXa4gR6F9fB7-iObk,Dogs to Go by Uncle Zo,4.5,4,Restaurant,Â· Takeout Â· Delivery,"3376 W 10th St and, N Tibbs Ave, Indianapolis, IN 46222, United States","QQJM+6H Indianapolis, Indiana, USA",https://www.facebook.com/pages/category/Hot-Dog-Joint/Dogs-to-go-by-uncle-zo-891773400966722/,+1 317-363-2456,10 am - 5 pm,10 am - 5 pm,10 am - 5 pm,10 am - 5 pm,10:00,17:00,Closed,#VALUE!,#VALUE!,Closed,10 a.m. - 5 p.m.,Closed,https://lh5.googleusercontent.com/p/AF1QipPitrV6PccTwYECvNBi2w8WzzIsRwMAOTGWh6i2=w408-h816-k-no,TRUE,39.7805625,-86.2160625,"https://www.google.com/maps/search/food+trucks+in+indianapolis/@40.0933878,-86.3872229,8z/data=!4m2!2m1!6e5?entry=ttu",2023-10-12T01:17:49.630Z,,,
https://www.google.com/maps/place/SPANGLISH+FACTORY+Peruvian+%26+Puertorican+fusion/data=!4m7!3m6!1s0x886b4b477f08ad25:0xadcded1bb70048a!8m2!3d39.8496835!4d-85.9983032!16s%2Fg%2F11n5b3dwjc!19sChIJJa0If0dLa4gRigRwu9He3Ao,SPANGLISH FACTORY Peruvian & Puertorican fusion,4.5,22,Restaurant,Â· Dine-in Â· Curbside pickup Â· Delivery,"9605 Pendleton Pike, Indianapolis, IN 46236, United States","R2X2+VM Indianapolis, Indiana, USA",https://spanglish-factory.square.site/,+1 317-400-4577,Closed,Closed,4 - 9 pm,3 - 9 pm,3 ,21:00,Closed,#VALUE!,#VALUE!,Closed,Closed,Closed today,https://lh5.googleusercontent.com/p/AF1QipPKV7S1VHc3vZmfWxSBRRV3qPjor9mcNlIRbI0N=w408-h272-k-no,TRUE,39.8496875,-85.9983125,"https://www.google.com/maps/search/food+trucks+in+indianapolis/@40.0933878,-86.3872229,8z/data=!4m2!2m1!6e5?entry=ttu",2023-10-12T01:17:58.096Z,$$,,
https://www.google.com/maps/place/The+Coney+Lady/data=!4m7!3m6!1s0x886b5bf63411d33b:0x101091ab961442d4!8m2!3d39.8276386!4d-85.9893063!16s%2Fg%2F11px1rhg5m!19sChIJO9MRNPZba4gR1EIUlquREBA,The Coney Lady,4.5,15,Mobile caterer,,"3827 N Mitthoefer Rd B13, Indianapolis, IN 46235, United States","R2H6+37 Indianapolis, Indiana, USA",,+1 317-723-2048,,,,,#VALUE!,#VALUE!,,#VALUE!,#VALUE!,,,,https://lh5.googleusercontent.com/p/AF1QipNZAn51JGfGdBZr4rB9MMDhvOmtm21fIXleXO7V=w408-h544-k-no,FALSE,39.8276875,-85.9893125,"https://www.google.com/maps/search/food+trucks+in+indianapolis/@40.0933878,-86.3872229,8z/data=!4m2!2m1!6e5?entry=ttu",2023-10-12T01:19:53.576Z,$,Identifies as women-owned,TRUE
https://www.google.com/maps/place/Super+Tacos+food+truck/data=!4m7!3m6!1s0x886b4f95bd8d5203:0xb13bcdcae0987cd!8m2!3d39.7725451!4d-86.04035!16s%2Fg%2F11k3vs2x4q!19sChIJA1KNvZVPa4gRzYcJrty8Ews,Super Tacos food truck,4.6,17,Taco restaurant,Â· Dine-in Â· Takeout,"7202 E Washington St, Indianapolis, IN 46219, United States","QXF5+2V Indianapolis, Indiana, USA",,+1 317-490-2417,,,,,#VALUE!,#VALUE!,,#VALUE!,#VALUE!,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Oku5qlLJCEQM7jBsr17mlg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=14.059893&pitch=0&thumbfov=100,FALSE,39.7725625,-86.0403125,"https://www.google.com/maps/search/food+trucks+in+indianapolis/@40.0933878,-86.3872229,8z/data=!4m2!2m1!6e5?entry=ttu",2023-10-12T01:14:59.706Z,,,
https://www.google.com/maps/place/Chomp%27z+Truck/data=!4m7!3m6!1s0x886b5da4cc648737:0x45b3ee4795dfa720!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11fll6bm2q!19sChIJN4dkzKRda4gRIKfflUfus0U,Chomp'z Truck,4.6,11,Mobile caterer,,,,http://www.chompztruck16.com/,+1 317-794-4699,,,,,#VALUE!,#VALUE!,,#VALUE!,#VALUE!,,,,https://lh5.googleusercontent.com/p/AF1QipO4pyVRuYtt0uTcIdW-NSKwZxj6usMWmvagMhz4=w426-h240-k-no,TRUE,,,"https://www.google.com/maps/search/food+trucks+in+indianapolis/@40.0933878,-86.3872229,8z/data=!4m2!2m1!6e5?entry=ttu",2023-10-12T01:18:51.572Z,,,
https://www.google.com/maps/place/Emergency+Taco+Truck/data=!4m7!3m6!1s0x886b4f1ac4a5fc79:0x53172de4c2587761!8m2!3d39.827233!4d-86.04525!16s%2Fg%2F11g4jdbgkm!19sChIJefylxBpPa4gRYXdYwuQtF1M,Emergency Taco Truck,4.7,104,Mexican restaurant,Â· Curbside pickup Â· No-contact delivery,"7001 Pendleton Pike, Indianapolis, IN 46226, United States","RXG3+VW Indianapolis, Indiana, USA",,+1 317-287-9852,3 - 10 pm,3 - 10 pm,3 pm - 12 am,3 pm - 12 am,15:00,0:00,Closed,#VALUE!,#VALUE!,Closed,3 - 10 p.m.,Closing soon,https://lh5.googleusercontent.com/p/AF1QipmHEEmtOESi4ttgpKD5b0ftpmPE1X6FBHjJ_10g=w408-h544-k-no,TRUE,39.8271875,-86.0451875,"https://www.google.com/maps/search/food+trucks+in+indianapolis/@40.0933878,-86.3872229,8z/data=!4m2!2m1!6e5?entry=ttu",2023-10-12T01:15:08.663Z,,,
https://www.google.com/maps/place/My+Taco+Stop/data=!4m7!3m6!1s0x886b49bd7e5648bd:0xacceb27421b1ff5c!8m2!3d39.7977337!4d-85.9901445!16s%2Fg%2F11spxwzkgh!19sChIJvUhWfr1Ja4gRXP-xIXSyzqw,My Taco Stop,4.7,19,Taco restaurant,Â· Dine-in Â· Drive-through Â· Delivery,"2131 N Mitthoefer Rd, Indianapolis, IN 46229, United States","Q2X5+3W Indianapolis, Indiana, USA",https://order.online/store/my-taco-stop-indianapolis-2549288/?hideModal=true&pickup=true,+1 463-266-0391,3 - 9 pm,3 - 9 pm,3 - 9 pm,3 - 9 pm,3 ,21:00,Closed,#VALUE!,#VALUE!,Closed,3 - 9 p.m.,Closed,https://lh5.googleusercontent.com/p/AF1QipmfeCicd9ZbVrhTc-Z0HmuN7Q7xvfPySVJRUVUV=w408-h306-k-no,TRUE,39.7976875,-85.9901875,"https://www.google.com/maps/search/food+trucks+in+indianapolis/@40.0933878,-86.3872229,8z/data=!4m2!2m1!6e5?entry=ttu",2023-10-12T01:18:20.779Z,$,,
https://www.google.com/maps/place/Tacos+Maela/data=!4m7!3m6!1s0x886b4f92e9ab2091:0xcf086c5d46709c5d!8m2!3d39.8195641!4d-86.0468822!16s%2Fg%2F11qrkgf1k1!19sChIJkSCr6ZJPa4gRXZxwRl1sCM8,Tacos Maela,4.7,27,Restaurant,Â· Dine-in Â· Takeout,"3440 Shadeland Ave, Indianapolis, IN 46226, United States","RX93+R6 Indianapolis, Indiana, USA",https://g.page/tacos-maela,+1 317-500-5361,11 am - 8:30 pm,11 am - 8:30 pm,11 am - 8:30 pm,11 am - 8:30 pm,11:00,20:30,Closed,#VALUE!,#VALUE!,Closed,11 a.m. - 8:30 p.m.,Closed,https://lh5.googleusercontent.com/p/AF1QipPyX150hVy3OzwLvWOZHZqRYSP5uo2KK0Vg1tPH=w408-h306-k-no,TRUE,39.8195625,-86.0469375,"https://www.google.com/maps/search/food+trucks+in+indianapolis/@40.0933878,-86.3872229,8z/data=!4m2!2m1!6e5?entry=ttu",2023-10-12T01:19:04.176Z,,,
https://www.google.com/maps/place/T+Street+Eatz/data=!4m7!3m6!1s0x886b51a3d6bb5e15:0x6c9ebda10215800c!8m2!3d39.7686835!4d-86.153515!16s%2Fg%2F11qq392yvd!19sChIJFV671qNRa4gRDIAVAqG9nmw,T Street Eatz,4.7,34,Restaurant,Â· Dine-in Â· Curbside pickup Â· No-contact delivery,"City Market, 222 E Market St, Indianapolis, IN 46204, United States","QR9W+FH Indianapolis, Indiana, USA",http://www.tstreeteatzindy.com/,+1 317-800-4436,11:30 am - 8 pm,11:30 am - 4 pm,11:30 am - 4 pm,11:30 am - 4 pm,11:30,16:00,Closed,#VALUE!,#VALUE!,11:30 a.m. - 4 p.m.,11:30 a.m. - 4 p.m.,Closed,https://lh5.googleusercontent.com/p/AF1QipOQU_fUSMCjzia78JfFdqa7sJraeVg3-JVy_xbm=w513-h240-k-no,TRUE,39.7686875,-86.1535625,"https://www.google.com/maps/search/food+trucks+in+indianapolis/@40.0933878,-86.3872229,8z/data=!4m2!2m1!6e5?entry=ttu",2023-10-12T01:19:45.002Z,$,LGBTQ+ friendly,TRUE
https://www.google.com/maps/place/Tacos+Tierra+caliente+Restaurant/data=!4m7!3m6!1s0x886b59078f871e77:0x30bf4af27413e4e3!8m2!3d39.7543808!4d-86.2445342!16s%2Fg%2F11n671fjj8!19sChIJdx6HjwdZa4gR4-QTdPJKvzA,Tacos Tierra caliente Restaurant,4.8,118,Mexican restaurant,Â· Dine-in Â· Takeout,"5035 W Washington St, Indianapolis, IN 46241, United States","QQ34+Q5 Indianapolis, Indiana, USA",http://tacostierracaliente.com/?utm_source=gmb&utm_medium=referral,+1 317-515-8493,11 am - 12 am,11 am - 12 am,11 am - 12:59 am,11 am - 12:59 am,11:00,0:59,Closed,#VALUE!,#VALUE!,11 a.m. - 12 a.m.,11 a.m. - 11 p.m.,Open now,https://lh5.googleusercontent.com/p/AF1QipNnC92jNR2fKfrSnwAWOt_-gG1lWzpmi2lcQS87=w441-h240-k-no,TRUE,39.7544375,-86.2445625,"https://www.google.com/maps/search/food+trucks+in+indianapolis/@40.0933878,-86.3872229,8z/data=!4m2!2m1!6e5?entry=ttu",2023-10-12T01:17:05.397Z,,Identifies as women-owned,
https://www.google.com/maps/place/Chris%27+Ice+Cream+and+Mexican+Food/data=!4m7!3m6!1s0x886b532a251b5fc9:0x97d5f3b407158632!8m2!3d39.9139011!4d-86.1344298!16s%2Fg%2F1tfh5dd2!19sChIJyV8bJSpTa4gRMoYVB7Tz1Zc,Chris' Ice Cream and Mexican Food,4.8,680,Restaurant,Casual menu focused on Mexican comfort food & an array of ice cream flavors in a relaxed space. Â· Dine-in Â· Curbside pickup Â· No-contact delivery,"1484 E 86th St, Indianapolis, IN 46240, United States","WV78+H6 Indianapolis, Indiana, USA",http://www.chrisicecreamindy.com/,+1 317-255-2156,10 am - 8 pm,10 am - 8 pm,10 am - 8 pm,10 am - 8 pm,10:00,20:00,Closed,#VALUE!,#VALUE!,10 a.m. - 8 p.m.,10 a.m. - 8 p.m.,Closed,https://lh5.googleusercontent.com/p/AF1QipPynboANWtGZduOaTr5HwBzyTzMS-AP50fs2JJO=w408-h306-k-no,TRUE,39.9139375,-86.1344375,"https://www.google.com/maps/search/food+trucks+in+indianapolis/@40.0933878,-86.3872229,8z/data=!4m2!2m1!6e5?entry=ttu",2023-10-12T01:19:22.569Z,$,,
https://www.google.com/maps/place/Gulas+food+truck/data=!4m7!3m6!1s0x886b513e4eca9f7d:0x864d252a68b2543f!8m2!3d39.7696884!4d-86.0983608!16s%2Fg%2F11ll209tzz!19sChIJfZ_KTj5Ra4gRP1SyaColTYY,Gulas food truck,4.8,13,Venezuelan restaurant,,"4002 E Washington St, Indianapolis, IN 46201, United States","QW92+VM Indianapolis, Indiana, USA",,+1 317-800-2262,,,,,#VALUE!,#VALUE!,,#VALUE!,#VALUE!,,,Temporarily closed,https://lh5.googleusercontent.com/p/AF1QipOysUJc17m6_kdBEWzEfze6NgkMBsMP5jEhY0P3=w408-h544-k-no,TRUE,39.7696875,-86.0983125,"https://www.google.com/maps/search/food+trucks+in+indianapolis/@40.0933878,-86.3872229,8z/data=!4m2!2m1!6e5?entry=ttu",2023-10-12T01:20:36.211Z,,,
https://www.google.com/maps/place/TAQUERIA+EL+CIELO/data=!4m7!3m6!1s0x886b5524dc77c06d:0xf4e1b415b4ffbf06!8m2!3d39.8625313!4d-86.1982376!16s%2Fg%2F11rd_8ygfm!19sChIJbcB33CRVa4gRBr__tBW04fQ,TAQUERIA EL CIELO,4.8,9,Fast food restaurant,,"6003 Michigan Rd, Indianapolis, IN 46228, United States","VR72+2P Indianapolis, Indiana, USA",,+1 317-832-8600,6:30 - 10 pm,6:30 - 10 pm,6:30 pm - 12 am,6:30 pm - 12 am,18:30,0:00,Closed,#VALUE!,#VALUE!,Closed,Closed,Temporarily closed,https://lh5.googleusercontent.com/p/AF1QipPeVBvl2Jt-UJaSXAorcsIdBA4XsIbV-KKqZz7R=w408-h491-k-no,TRUE,39.8625625,-86.1981875,"https://www.google.com/maps/search/food+trucks+in+indianapolis/@40.0933878,-86.3872229,8z/data=!4m2!2m1!6e5?entry=ttu",2023-10-12T01:20:49.266Z,,Identifies as Latino-owned,
https://www.google.com/maps/place/ClusterTruck+-+Castleton/data=!4m7!3m6!1s0x886b4df22ce4831b:0x71c6613cd987d4a0!8m2!3d39.9047946!4d-86.0896317!16s%2Fg%2F11q1phvzr6!19sChIJG4PkLPJNa4gRoNSH2TxhxnE,ClusterTruck - Castleton,4.9,144,Delivery Restaurant,Â· Takeout Â· Delivery,"4737 E 82nd St, Indianapolis, IN 46250, United States","WW36+W4 Indianapolis, Indiana, USA",http://clustertruck.com/,,11 am - 9 pm,11 am - 9 pm,11 am - 9 pm,3 - 9 pm,3 ,21:00,Closed,#VALUE!,#VALUE!,11 a.m. - 9 p.m.,11 a.m. - 9 p.m.,Closed,https://lh5.googleusercontent.com/p/AF1QipPHuIcNhtdSHFW_m6wG1a_9fKof0OsA9ySr3CDQ=w408-h306-k-no,TRUE,39.9048125,-86.0896875,"https://www.google.com/maps/search/food+trucks+in+indianapolis/@40.0933878,-86.3872229,8z/data=!4m2!2m1!6e5?entry=ttu",2023-10-12T01:17:10.107Z,,,
https://www.google.com/maps/place/big+Jerry+Indy+food+truck/data=!4m7!3m6!1s0x886b5d3902d296ad:0xfc851468b71f7fcd!8m2!3d39.6427553!4d-86.1201799!16s%2Fg%2F11fhzcpjnw!19sChIJrZbSAjlda4gRzX8ft2gUhfw,big Jerry Indy food truck,5,1,american restaurant,Â· Drive-through Â· No-contact delivery,"8522 Madison Ave, Indianapolis, IN 46227, United States","JVVH+4W Indianapolis, Indiana, USA",,+1 317-331-9921,11 am - 7 am,10:30 am - 7:30 pm,10:30 am - 7 pm,11 am - 8:30 pm,11:00,20:30,Closed,#VALUE!,#VALUE!,11 a.m. - 7 p.m.,11 a.m. - 7:30 p.m.,Open now,https://lh5.googleusercontent.com/p/AF1QipN6TbYFkyB19V-q8GYwQihm9rZjfSQGm67z45al=w408-h283-k-no,TRUE,39.6428125,-86.1201875,"https://www.google.com/maps/search/food+trucks+in+indianapolis/@40.0933878,-86.3872229,8z/data=!4m2!2m1!6e5?entry=ttu",2023-10-12T01:14:40.317Z,,,
https://www.google.com/maps/place/Wild+Boar+BBQ+Food+Truck/data=!4m7!3m6!1s0x8814b3b838da90b3:0xe375db3651fdb54a!8m2!3d39.7711329!4d-86.0603883!16s%2Fg%2F11f7kjgtgl!19sChIJs5DaOLizFIgRSrX9UTbbdeM,Wild Boar BBQ Food Truck,5,2,Mobile caterer,,"6129 E Washington St, Indianapolis, IN 46219, United States","QWCQ+FR Indianapolis, Indiana, USA",http://wildboarbbq.com/,+1 317-695-8241,,,,,#VALUE!,#VALUE!,,#VALUE!,#VALUE!,,,,https://lh5.googleusercontent.com/p/AF1QipOZGGnRLdyudj0eELQbuARMvUlqVV9U5NOyHYmI=w424-h240-k-no,TRUE,39.7711875,-86.0604375,"https://www.google.com/maps/search/food+trucks+in+indianapolis/@40.0933878,-86.3872229,8z/data=!4m2!2m1!6e5?entry=ttu",2023-10-12T01:15:56.587Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/The+Latin+Flavor/data=!4m7!3m6!1s0x886b4958e4809353:0x444075fbdb9d7bc!8m2!3d39.8269282!4d-85.9923358!16s%2Fg%2F11q1rx8ys4!19sChIJU5OA5FhJa4gRvNe5vV8HRAQ,The Latin Flavor,5,7,Restaurant,Â· Dine-in Â· Curbside pickup Â· Delivery,"9930 E 38th St, Indianapolis, IN 46235, United States","R2G5+Q3 Indianapolis, Indiana, USA",https://www.facebook.com/thelatinflavorfoodtruck/,+1 317-895-9259,12 - 10 pm,12 - 10 pm,12 - 11 pm,12 - 11 pm,12 ,23:00,Closed,#VALUE!,#VALUE!,12 - 10 p.m.,12 - 10 p.m.,Closing soon,https://lh5.googleusercontent.com/p/AF1QipOsnxVBwVGDjjdebU6H0uAUuUEjoGBCw7LJqt-e=w408-h351-k-no,TRUE,39.8269375,-85.9923125,"https://www.google.com/maps/search/food+trucks+in+indianapolis/@40.0933878,-86.3872229,8z/data=!4m2!2m1!6e5?entry=ttu",2023-10-12T01:16:21.158Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/Oasis+Taco+Truck/data=!4m7!3m6!1s0x886b552274cd9a71:0x8e9d937baf53845e!8m2!3d39.8827228!4d-86.2083019!16s%2Fg%2F11tf57cm2p!19sChIJcZrNdCJVa4gRXoRTr3uTnY4,Oasis Taco Truck,5,2,Taco restaurant,Â· Dine-in Â· Takeout,"en el parqueadero de Vision Hair salon, 7085 N Michigan Rd, Indianapolis, IN 46268, United States","VQMR+3M Indianapolis, Indiana, USA",https://oasis-taco-truck.business.site/?utm_source=gmb&utm_medium=referral,+1 317-746-3409,Closed,8 - 11:30 pm,Closed,Closed,#VALUE!,#VALUE!,Closed,#VALUE!,#VALUE!,7 - 11 p.m.,Closed,Closed today,https://lh5.googleusercontent.com/p/AF1QipNRma4Qy7Ldp5YDTk4hmCWlqKA5OX0d5rd9etyN=w408-h408-k-no,TRUE,39.8826875,-86.2083125,"https://www.google.com/maps/search/food+trucks+in+indianapolis/@40.0933878,-86.3872229,8z/data=!4m2!2m1!6e5?entry=ttu",2023-10-12T01:16:30.161Z,,Identifies as Latino-owned,
https://www.google.com/maps/place/T-N-T+Hot+Dogs+%26+Mobile+Catering/data=!4m7!3m6!1s0x886b5b238864fe77:0xff8166b24552b628!8m2!3d39.7075752!4d-86.1431747!16s%2Fg%2F11qrjcrvs8!19sChIJd_5kiCNba4gRKLZSRbJmgf8,T-N-T Hot Dogs & Mobile Catering,5,1,Hot dog stand,Â· Curbside pickup Â· Delivery,"395 E Hanna Ave, Indianapolis, IN 46227, United States","PV54+2P Indianapolis, Indiana, USA",https://www.facebook.com/TNTCatering8384,+1 317-721-8384,10 am - 3 pm,Closed,Closed,Closed,#VALUE!,#VALUE!,Closed,#VALUE!,#VALUE!,Closed,Closed,Closed,https://lh5.googleusercontent.com/p/AF1QipOagDPUDqGOgdRDpTRIRIO1TC2KBiLyw8cyPJo=w408-h306-k-no,TRUE,39.7075625,-86.1431875,"https://www.google.com/maps/search/food+trucks+in+indianapolis/@40.0933878,-86.3872229,8z/data=!4m2!2m1!6e5?entry=ttu",2023-10-12T01:16:51.734Z,,Identifies as women-owned,TRUE
